tombstone_code,place,tombstone_id,latitude,longitude,last_name,name,fathers_name,gender,year,tags,epitaph_language,decor_type,tombstone_type,tombstone_material_code,source_ru,source_en
BSH0940,Бешенковичи,940,55.0460436422379,29.4843072977094,,Шимон,Авраам,m,1835,коэн,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0941,Бешенковичи,941,,,,Авраам,Шимон,m,1833,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0942,Бешенковичи,942,,,,Меир,Шалом,m,1833,пожилой,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0943,Бешенковичи,943,,,,Михла,Ицхак,f,1832,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0944,Бешенковичи,944,,,,Йехиэль Михл,Йехуда,m,1834,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0945,Бешенковичи,945,,,,Йехуда,Дов-Бер,m,1835,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0946,Бешенковичи,946,,,,Роза,Шолем Файвиш,f,1835,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0947,Бешенковичи,947,,,,Сара,Моше,f,1834,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0948,Бешенковичи,948,,,,Рахель,Дов-Бер,f,1833,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0949,Бешенковичи,949,,,,Фрума Фрада,Меир,f,1835,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0950,Бешенковичи,950,,,,Перка,Моше,f,1835,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0951,Бешенковичи,951,,,,Ицхак,Йехиэль Михл,m,1837,коэн,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0952,Бешенковичи,952,55.0461865149069,29.4841092858166,,Яаков,Йекутиэль Ицхак,m,1893,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0953,Бешенковичи,953,55.0461831761983,29.4841872482074,,Рахель,Шнеур Залман,f,1879,девушка,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0954,Бешенковичи,954,55.0461687094706,29.4841830008915,,Пинхас,Моше,m,1870,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0955,Бешенковичи,955,55.0461310732378,29.48425825647,,Михл Нехемия,Йерухам,m,1833,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0956,Бешенковичи,956,55.0460709950785,29.4843250621785,,Беньямин Зеев,Шалом,m,1831,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0957,Бешенковичи,957,55.0460679261577,29.4843393012339,,Хинда,Йосеф,f,1830,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0958,Бешенковичи,958,55.0460561527404,29.4843448944778,,Рахель,Барух,f,1829,левит,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0959,Бешенковичи,959,55.0460436201268,29.4843700747072,,Рахель,Зеев,f,1830,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0960,Бешенковичи,960,,,,Шалом,Моше,m,1831,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0961,Бешенковичи,961,,,,Йехуда Лейб,Эзра Зелиг,m,1831,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0962,Бешенковичи,962,,,Лурия,Моше,Йехуда Идель,m,1831,%Старый Быхов%,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0963,Бешенковичи,963,,,,Рейзе,Гершон,f,1831,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0964,Бешенковичи,964,,,,Рахель,Моше,f,1831,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0965,Бешенковичи,965,,,,Буня,Цви,f,1831,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0966,Бешенковичи,966,,,,Хайке,Мордехай,f,1831,раввин,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0967,Бешенковичи,967,,,,Рахель,Исраэль,f,1832,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0968,Бешенковичи,968,,,,Шейна,Натан Ноте,f,1836,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0969,Бешенковичи,969,,,,Симке,Яаков,f,1834,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0970,Бешенковичи,970,,,,Двора Рахель,Элияху,f,1836,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0971,Бешенковичи,971,,,,Мирьям,Арье Лейб,f,1836,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0972,Бешенковичи,972,55.04578853924,29.4848117505484,,Мерке,Ицхак Айзик,f,1833,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0973,Бешенковичи,973,55.0457605170745,29.4848795025195,,Хася,Нахум,f,,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0974,Бешенковичи,974,55.0457423822114,29.4836978963455,,Неизвестный,,n,1922,пожар,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0975,Бешенковичи,975,55.04621340628,29.4842695050537,,Шнеур Залман,Моше Лейб,m,1911,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0976,Бешенковичи,976,55.0462118407524,29.4842924632408,,Даниэль,Шалом Шломо,m,1899,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0977,Бешенковичи,977,55.0461898070096,29.4843633731723,,Моше,Мордехай,m,1823,,HE,O,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0978,Бешенковичи,978,55.0461669576943,29.4843135897124,,Арье,Мордехай,m,1871,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0979,Бешенковичи,979,55.045621491948,29.4838967874226,,Шалом,Дов-Бер,m,1824,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0980,Бешенковичи,980,,,,Менахем Нахум,Йосеф,m,1824,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0981,Бешенковичи,981,55.0457222461883,29.4837949069049,,Арье_Лейб,Мордехай,m,1827,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0982,Бешенковичи,982,,,,Гуся,Лейб,f,1827,коэн,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0983,Бешенковичи,983,,,,Мендель,Давид,m,1829,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0984,Бешенковичи,984,,,,Арье_Лейб,Ицхак,m,1828,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0985,Бешенковичи,985,55.0454368559839,29.4846011702064,,Иссахар Бер,Шалом,m,1828,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0986,Бешенковичи,986,,,,Хана,Авраам,f,1828,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0987,Бешенковичи,987,,,,Элияху,Йосеф,m,1831,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0988,Бешенковичи,988,55.045737422794,29.4850665225673,,Шмуэль,Мордехай,m,1829,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0989,Бешенковичи,989,55.0457130395156,29.4852653608168,,Хаим,Эфраим,m,1830,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0989a,Бешенковичи,989a,55.0457130395156,29.4852653608168,,Моше,Исраэль,m,1840,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0990,Бешенковичи,990,,,,Яаков Копель,Натан Ноте,m,1829,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0991,Бешенковичи,991,,,,Эстер,Мордехай,f,1829,,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
BSH0992,Бешенковичи,992,55.0462218589303,29.4842984191631,,Яхна,Яаков,f,1831,левит,HE,,M,S,"Архив полевых исследований Центра ""Сэфер""",Sefer Field Research Archive
